CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,failed_transactions_last_30_days,Churn Risk Probability,Churn Risk (%),Risk Tier
809,France,Male,33,5,48915.789728347234,3,1,1,79051.21459515802,0,1,0.0,0.0,Low Risk
362,Germany,Female,76,10,84609.61750179058,1,1,0,193676.58069141652,1,6,0.97,97.0,High Risk
525,Spain,Female,38,4,133318.9853550186,1,1,0,155634.10647151517,0,1,0.01,1.0,Low Risk
404,Germany,Male,33,1,230353.5071293752,3,1,1,4216.403466694981,0,0,0.0,0.0,Low Risk
724,Germany,Male,30,6,157067.15601115095,1,1,1,89416.81242366931,0,0,0.0,0.0,Low Risk
554,Germany,Male,50,0,151770.28241385403,4,1,1,23447.663758292827,0,0,0.0,0.0,Low Risk
728,France,Male,71,5,27185.259214250666,4,0,0,96947.6064829816,1,5,0.99,99.0,High Risk
733,France,Male,86,3,19950.243003343,3,0,0,20725.582704028508,0,1,0.05,5.0,Low Risk
506,France,Male,44,2,32365.89920263777,2,1,0,77848.99524355443,0,1,0.0,0.0,Low Risk
327,France,Female,69,10,23886.409966116185,2,0,1,109003.71298552124,0,1,0.01,1.0,Low Risk
635,Spain,Male,82,0,144091.10876771007,4,1,1,73468.06789363177,0,1,0.04,4.0,Low Risk
368,France,Male,61,5,113153.81240715564,3,0,0,115719.40483257448,0,1,0.0,0.0,Low Risk
812,Spain,Male,47,6,1248.0294744937892,4,1,1,197009.78603885256,0,0,0.02,2.0,Low Risk
466,Germany,Female,40,10,87766.66320466234,4,1,1,49164.8692134237,0,1,0.0,0.0,Low Risk
667,Spain,Male,33,0,31841.03792421611,2,1,0,112905.94281259028,1,3,0.83,83.0,High Risk
550,France,Male,72,10,247029.87456091633,4,0,0,94270.2854957032,1,4,1.0,100.0,High Risk
469,Spain,Female,35,0,115039.38980793848,3,0,0,161854.78213147382,1,6,0.99,99.0,High Risk
389,France,Female,34,6,106531.65969288172,2,0,0,62983.28795162951,0,1,0.01,1.0,Low Risk
745,France,Male,69,10,161043.58296676187,2,0,0,127606.5079239784,0,0,0.01,1.0,Low Risk
593,Spain,Female,62,5,89273.37588430692,4,1,0,138594.76600203032,0,0,0.0,0.0,Low Risk
449,Spain,Female,73,6,178878.6569906822,1,1,0,195132.25105177317,1,3,0.87,87.0,High Risk
431,Germany,Male,71,7,226198.44595230103,4,0,0,30261.433484178775,1,8,1.0,100.0,High Risk
732,Germany,Male,26,7,124724.32164548116,3,1,0,199658.16623491936,0,1,0.04,4.0,Low Risk
358,Germany,Male,34,8,95730.75536350175,1,0,0,144244.72149538586,0,0,0.04,4.0,Low Risk
498,Germany,Female,44,8,130474.2109269846,3,1,1,91273.04076860112,0,2,0.02,2.0,Low Risk
514,Germany,Male,54,6,150888.17383220178,2,1,0,52720.01132780131,1,2,0.58,58.0,Medium Risk
771,Spain,Female,39,8,211925.6512594249,3,0,0,125744.10338292064,1,5,0.96,96.0,High Risk
546,Germany,Male,89,5,98619.86283726143,3,0,0,28367.180376181754,0,0,0.0,0.0,Low Risk
681,Spain,Female,84,8,12857.867725061284,3,1,1,189356.1351913599,0,2,0.07,7.0,Low Risk
538,Germany,Male,55,10,157683.4558541244,4,0,1,36893.18336729342,1,6,0.98,98.0,High Risk
666,France,Female,89,1,246719.5572800427,4,1,0,154862.94036677922,0,0,0.02,2.0,Low Risk
467,Germany,Male,61,10,213559.18235617183,3,1,0,69035.8400018821,1,7,0.99,99.0,High Risk
350,France,Male,53,1,189563.9950632076,4,1,0,43176.95638400256,0,1,0.02,2.0,Low Risk
679,Spain,Male,42,5,44125.49675378991,2,1,1,161734.95721145323,0,0,0.01,1.0,Low Risk
773,Germany,Female,59,2,187154.8047519544,2,1,1,177568.5639765834,0,1,0.04,4.0,Low Risk
379,Spain,Female,30,1,20369.149643901048,1,1,0,1134.167622072119,0,0,0.02,2.0,Low Risk
666,Germany,Male,73,7,123479.49290122517,4,1,0,194830.5578349308,0,0,0.03,3.0,Low Risk
760,Spain,Female,68,6,92724.93762330186,4,1,0,84389.61666944389,0,0,0.01,1.0,Low Risk
838,Germany,Male,67,7,226321.58318049004,3,0,1,19224.34495323491,0,0,0.01,1.0,Low Risk
751,Germany,Female,69,5,39958.937301050515,1,1,1,90654.52066921513,1,5,1.0,100.0,High Risk
763,France,Male,50,8,197221.25088856032,2,1,1,23722.42859248812,0,2,0.19,19.0,Low Risk
777,Spain,Female,42,8,12127.975473544882,2,1,0,51763.708346010186,0,0,0.0,0.0,Low Risk
719,Spain,Female,75,1,175438.69011808984,3,0,1,111506.54933321706,0,0,0.01,1.0,Low Risk
513,Spain,Female,57,9,73444.55161201293,4,1,0,71845.90022039648,1,4,0.99,99.0,High Risk
668,Spain,Female,55,4,243978.35572363305,3,0,1,45576.54251459505,0,0,0.0,0.0,Low Risk
413,Spain,Female,20,8,167935.85998984054,1,0,0,39304.53472750493,0,0,0.01,1.0,Low Risk
802,France,Male,33,2,77226.37030375576,2,0,0,127321.48841833993,0,0,0.0,0.0,Low Risk
610,Germany,Female,19,4,58880.25605890177,1,1,0,181938.72627434295,0,1,0.0,0.0,Low Risk
768,France,Female,40,7,159827.19422029098,2,1,0,11294.45470960398,0,0,0.0,0.0,Low Risk
343,Spain,Female,47,1,68182.61121302935,2,1,1,48852.60705012533,1,4,0.95,95.0,High Risk
714,Spain,Female,27,5,46701.33811333765,1,1,0,133085.15341486438,0,0,0.0,0.0,Low Risk
545,Germany,Male,82,10,161917.42643254832,2,0,1,197469.73161196493,0,0,0.01,1.0,Low Risk
383,France,Female,39,3,181071.76115941367,2,1,1,136273.0837386165,0,2,0.03,3.0,Low Risk
506,Germany,Female,69,5,59507.076690948954,1,0,1,10534.231433982366,0,0,0.01,1.0,Low Risk
450,Germany,Male,73,2,133968.11659628965,2,0,1,35780.88905774008,1,1,0.68,68.0,Medium Risk
827,France,Male,50,5,165907.3873452142,1,1,0,69539.85185356022,0,0,0.0,0.0,Low Risk
464,Germany,Female,47,6,235479.1778815067,3,1,0,31488.980842218894,1,3,0.95,95.0,High Risk
444,France,Male,41,9,200858.32347105743,4,0,1,36463.45749467199,0,0,0.0,0.0,Low Risk
336,France,Female,22,2,105203.71256192592,4,0,0,54738.10157586466,1,6,0.97,97.0,High Risk
632,Spain,Female,70,4,211101.8359500422,4,1,0,74561.46890918096,1,6,0.99,99.0,High Risk
702,Germany,Male,72,7,110423.49678691728,2,1,0,78374.97454301249,1,2,0.77,77.0,High Risk
713,Spain,Female,40,1,32531.66312306363,1,1,1,99880.43218147298,0,0,0.0,0.0,Low Risk
344,Germany,Male,27,6,85275.1126826279,4,0,1,185647.8818909874,0,0,0.01,1.0,Low Risk
701,Germany,Male,50,0,201181.0026621039,2,0,0,198669.91301995935,1,2,0.77,77.0,High Risk
505,Spain,Female,79,6,238951.19421562785,2,0,0,3952.669987734955,1,4,0.98,98.0,High Risk
361,Spain,Female,44,0,245895.9386475501,1,0,0,98758.7577918428,0,1,0.0,0.0,Low Risk
719,Spain,Male,24,3,159773.7480680105,3,1,1,150418.6099608787,0,0,0.0,0.0,Low Risk
767,France,Female,44,3,119585.48934427628,1,1,1,14668.236191637054,0,2,0.05,5.0,Low Risk
318,Germany,Male,91,4,40514.2660298356,2,1,1,188238.26593436376,1,6,1.0,100.0,High Risk
664,France,Male,27,1,25631.076824301213,3,1,1,187542.86234770945,0,0,0.0,0.0,Low Risk
599,Germany,Male,74,10,129625.55141683228,3,1,0,41686.49462986008,0,0,0.01,1.0,Low Risk
306,Germany,Male,47,5,181944.77128038113,4,1,1,157151.2125396285,0,0,0.0,0.0,Low Risk
727,France,Female,20,5,80980.51571887489,2,0,0,116297.35952264346,1,3,0.86,86.0,High Risk
416,France,Female,46,7,168669.18196403622,1,1,1,6789.665383512932,0,0,0.05,5.0,Low Risk
806,Germany,Female,31,9,142702.5998102305,1,0,1,59467.49114749046,0,0,0.0,0.0,Low Risk
845,Spain,Female,42,0,235187.2154290135,4,1,0,52682.54186770879,0,1,0.03,3.0,Low Risk
624,Spain,Female,27,3,52389.23287423883,2,1,0,175944.84465384483,0,0,0.0,0.0,Low Risk
354,Spain,Female,66,1,147764.6166819897,1,1,1,179501.1835945841,0,1,0.03,3.0,Low Risk
341,Spain,Male,55,10,103449.22665348022,1,0,1,6903.049392258646,0,1,0.02,2.0,Low Risk
596,Germany,Female,88,7,65393.887436970195,1,0,0,148284.92708746137,0,2,0.18,18.0,Low Risk
530,Spain,Male,31,3,89323.0736838706,3,0,1,23979.45780194372,0,0,0.0,0.0,Low Risk
752,Spain,Male,47,7,73633.73872614895,3,1,1,158186.8579110086,0,0,0.02,2.0,Low Risk
693,Spain,Male,57,1,131912.15132942173,4,0,1,169123.64222411005,0,0,0.0,0.0,Low Risk
821,Germany,Female,29,3,139513.5763608027,4,1,0,11859.36651319012,0,0,0.01,1.0,Low Risk
657,France,Male,31,8,216385.0168338539,1,1,1,65258.81529209175,0,0,0.0,0.0,Low Risk
743,Spain,Female,18,4,195326.4530748441,2,1,0,75945.075413112,0,1,0.0,0.0,Low Risk
427,Germany,Male,85,5,75628.80699845884,2,0,1,191030.17329587275,1,6,1.0,100.0,High Risk
704,Germany,Female,66,9,232831.32140885823,4,0,1,74190.07158552669,0,0,0.09,9.0,Low Risk
691,Spain,Female,35,8,217088.19330539036,2,0,1,51206.81715928763,0,1,0.0,0.0,Low Risk
492,France,Female,53,8,156465.74075197795,2,1,0,123943.31474439296,1,6,1.0,100.0,High Risk
377,France,Female,81,6,4657.133170780592,1,0,0,31787.088820320507,0,0,0.06,6.0,Low Risk
384,France,Female,45,10,52284.15431492275,1,1,0,125020.82625214497,0,0,0.02,2.0,Low Risk
329,Germany,Male,49,1,197329.8130967581,2,1,0,91720.3245296171,0,0,0.01,1.0,Low Risk
348,Spain,Female,89,6,113440.1994671966,1,0,1,146290.46649971989,1,5,0.99,99.0,High Risk
444,Spain,Female,42,8,31487.629473593846,2,1,0,115768.2780091122,0,2,0.04,4.0,Low Risk
368,Germany,Male,64,1,102064.9177394711,2,1,1,35324.72885364931,1,3,0.9,90.0,High Risk
357,Spain,Female,37,6,52975.780955000635,3,1,0,187475.9904851025,0,0,0.0,0.0,Low Risk
778,Spain,Female,50,6,223141.8492288343,2,0,1,89761.70245919922,0,0,0.0,0.0,Low Risk
744,France,Female,47,2,222314.60107765975,3,1,1,148914.93622019782,0,0,0.0,0.0,Low Risk
595,Spain,Female,54,5,96765.54552716747,4,1,1,106393.00189535564,0,1,0.07,7.0,Low Risk
470,Spain,Female,70,7,34348.37527176879,2,0,0,173055.64241424657,0,0,0.0,0.0,Low Risk
446,Germany,Male,91,9,89707.80844956335,4,0,1,67411.70088101031,0,0,0.03,3.0,Low Risk
783,Germany,Female,86,7,32184.9912442094,1,1,0,127776.35345497192,0,1,0.07,7.0,Low Risk
605,France,Male,25,2,76011.49870935219,3,0,0,15886.45623632973,0,2,0.03,3.0,Low Risk
745,Germany,Female,18,5,192795.38392975932,4,0,1,15557.208708966247,0,1,0.01,1.0,Low Risk
520,France,Male,24,1,72986.60971600332,1,1,0,168709.11579470307,0,0,0.01,1.0,Low Risk
677,France,Male,79,1,136050.4853267398,2,1,0,163677.2415838938,0,1,0.02,2.0,Low Risk
565,Spain,Male,75,7,29718.342971571383,3,1,1,71865.08521283271,0,0,0.0,0.0,Low Risk
394,France,Female,90,10,86906.36054145603,2,0,0,135205.9879089695,1,6,1.0,100.0,High Risk
561,Spain,Female,25,9,9909.416811063804,4,0,0,165798.68301542263,0,0,0.0,0.0,Low Risk
370,France,Male,81,4,137042.06536613576,2,1,0,28779.401205582864,0,0,0.0,0.0,Low Risk
518,Germany,Female,25,4,86905.7964684835,1,1,1,196947.50078644292,1,4,0.94,94.0,High Risk
832,Germany,Female,20,10,218000.97830726017,4,0,0,177171.4630968909,1,8,0.93,93.0,High Risk
391,Germany,Male,75,3,98138.1500863198,3,1,1,138186.28605009557,0,1,0.0,0.0,Low Risk
426,France,Female,49,10,139443.77987025687,1,1,1,108650.29287455384,0,1,0.03,3.0,Low Risk
379,France,Male,85,9,244161.03192065968,1,0,0,178986.285931513,0,1,0.06,6.0,Low Risk
537,Spain,Female,66,3,160676.48279617427,3,0,1,147868.9937182635,0,0,0.0,0.0,Low Risk
671,Spain,Male,55,7,125117.99868914403,1,1,1,116947.39647384969,0,1,0.02,2.0,Low Risk
785,Spain,Female,19,2,24531.182440496985,4,1,0,178318.86739117577,0,0,0.0,0.0,Low Risk
324,Spain,Female,26,10,205241.07271678044,2,1,0,42131.79557876463,0,0,0.0,0.0,Low Risk
455,France,Male,63,2,160595.83469603027,3,0,0,48882.45938029419,1,5,1.0,100.0,High Risk
816,France,Male,82,7,27131.078757281048,3,1,1,186023.16672217724,0,1,0.02,2.0,Low Risk
829,Spain,Female,66,2,61417.2876939926,4,1,0,13428.624689851358,0,0,0.01,1.0,Low Risk
356,France,Male,46,1,134411.86535938317,4,0,0,9241.30488451652,0,1,0.0,0.0,Low Risk
318,France,Male,46,10,11265.608327573478,3,0,1,158390.51009841077,0,0,0.02,2.0,Low Risk
683,France,Male,50,4,179577.5240962292,3,0,0,82805.20955643767,1,5,0.99,99.0,High Risk
492,France,Male,45,10,56948.4611137856,3,0,0,183251.9856120325,0,1,0.02,2.0,Low Risk
536,Spain,Male,43,2,122427.64360293388,3,0,0,60144.93453300199,0,0,0.0,0.0,Low Risk
686,Spain,Female,46,5,60410.85224050358,4,1,1,57453.49395098304,0,1,0.01,1.0,Low Risk
725,France,Male,28,10,122296.7255937461,2,0,0,191443.8075215417,0,1,0.01,1.0,Low Risk
576,Germany,Male,51,6,47419.75144582061,3,1,1,110758.016229996,0,1,0.0,0.0,Low Risk
526,Spain,Male,65,2,148480.1498215291,1,0,1,122745.6057256509,1,8,0.99,99.0,High Risk
622,Spain,Male,44,8,227601.68185875897,1,1,0,179616.49233621694,0,1,0.01,1.0,Low Risk
452,Germany,Female,89,9,201833.986514778,1,0,0,76170.1284970179,1,5,1.0,100.0,High Risk
536,Spain,Male,57,0,60380.190979536674,4,0,0,49579.79908968498,1,2,0.79,79.0,High Risk
354,Germany,Female,48,6,124527.3714168994,3,0,0,114218.71821445724,1,3,0.95,95.0,High Risk
735,Germany,Female,82,3,105777.10474450245,4,1,1,82010.24860502724,1,6,0.98,98.0,High Risk
408,France,Male,56,6,241368.77984722267,1,1,0,32726.417834972995,0,1,0.03,3.0,Low Risk
483,Spain,Male,41,8,199705.28183415835,2,0,1,23729.02482992556,0,0,0.01,1.0,Low Risk
667,Germany,Female,85,8,26857.165920493146,1,1,0,145094.4930936919,1,12,0.99,99.0,High Risk
497,France,Female,40,0,42138.10017835692,3,1,0,6850.449665943905,0,0,0.0,0.0,Low Risk
670,Spain,Female,78,9,175507.09858317653,2,1,1,105513.32376388815,1,3,0.81,81.0,High Risk
672,France,Male,44,3,39964.54390818163,2,0,1,65936.40660960034,0,0,0.0,0.0,Low Risk
796,France,Female,33,6,237617.13737749113,2,0,1,30190.286009835047,0,0,0.0,0.0,Low Risk
500,Germany,Male,62,9,248236.712439968,1,0,0,178134.4623183743,1,8,0.99,99.0,High Risk
808,Spain,Female,44,5,194592.71657029027,4,1,0,148110.8231562203,0,2,0.05,5.0,Low Risk
621,France,Female,90,8,6700.059828851773,1,1,0,154622.03972018207,0,0,0.0,0.0,Low Risk
574,Germany,Male,22,6,120681.69433749968,3,1,1,87183.20881616628,0,0,0.0,0.0,Low Risk
510,Germany,Male,76,2,101519.87732497242,2,0,1,129672.98905558854,0,0,0.0,0.0,Low Risk
803,France,Female,89,6,199883.9104135241,4,0,1,18117.737185336533,0,0,0.01,1.0,Low Risk
417,France,Male,52,9,71752.08197610792,4,1,1,27863.8926720664,0,1,0.01,1.0,Low Risk
341,Germany,Male,87,4,96531.51079341954,3,0,0,64520.55207395166,0,1,0.01,1.0,Low Risk
614,France,Female,63,1,23375.33640086356,3,1,1,91560.6317150331,0,0,0.0,0.0,Low Risk
628,France,Male,73,9,85659.0216377669,3,0,0,18772.823170846565,1,2,0.69,69.0,Medium Risk
316,Spain,Male,41,2,243463.46128726655,2,1,1,112999.1824050318,0,2,0.07,7.0,Low Risk
582,Germany,Female,27,5,235537.46350478887,2,0,0,47968.1155246162,0,1,0.0,0.0,Low Risk
557,France,Female,55,5,187564.8015346688,3,1,0,154913.85513200276,0,0,0.0,0.0,Low Risk
318,Germany,Male,87,6,226815.9138827138,2,0,0,103.83326760564243,1,5,0.91,91.0,High Risk
828,Spain,Male,65,5,52792.62671362406,1,1,0,173217.03385712113,0,0,0.01,1.0,Low Risk
722,Germany,Male,26,8,155457.9671331898,4,0,0,146518.5072688257,0,1,0.01,1.0,Low Risk
765,Germany,Female,67,4,124993.05955622942,2,1,0,109239.02608011109,1,5,0.99,99.0,High Risk
672,Germany,Female,86,4,105672.5100919522,4,1,0,147509.345056738,1,6,1.0,100.0,High Risk
380,Spain,Male,65,7,81208.78423993957,1,1,1,72922.32300335633,1,3,0.91,91.0,High Risk
847,Spain,Male,56,7,216579.89800152177,2,0,1,32525.61899162384,1,4,0.98,98.0,High Risk
723,Germany,Male,22,0,121126.29724821042,3,0,1,1832.182168504021,0,2,0.22,22.0,Low Risk
728,Germany,Female,28,2,181008.37236725655,3,0,1,109715.55850381924,0,0,0.01,1.0,Low Risk
687,Spain,Female,77,5,176487.56095149514,1,1,1,58395.5697048011,0,0,0.01,1.0,Low Risk
503,France,Male,44,5,34017.77926197147,1,1,1,42545.711357356784,0,0,0.0,0.0,Low Risk
495,Spain,Male,24,0,12233.92464073156,2,0,0,173403.27517050572,0,0,0.01,1.0,Low Risk
584,Germany,Male,77,1,209990.79339875627,1,1,0,145036.30697470476,0,0,0.0,0.0,Low Risk
495,France,Male,67,9,122580.00945947104,4,0,0,198035.2081162225,0,0,0.01,1.0,Low Risk
606,France,Female,84,6,202521.3829191447,3,1,0,132316.32432144243,1,4,0.98,98.0,High Risk
313,France,Male,86,0,74266.31191555374,2,1,1,179074.2831293409,0,1,0.01,1.0,Low Risk
445,Spain,Male,72,9,215457.99282061215,1,0,1,23676.037919959068,1,2,0.41,41.0,Low Risk
356,Spain,Female,33,4,207705.12121908745,4,1,0,144555.33469265912,0,1,0.0,0.0,Low Risk
509,Spain,Male,29,0,95417.856915173,3,1,1,17254.029268377915,0,0,0.02,2.0,Low Risk
828,Spain,Male,44,5,102924.51543405547,3,1,1,18923.148629992007,0,0,0.0,0.0,Low Risk
643,Germany,Male,50,6,87723.09986286836,2,1,1,171568.5180841355,0,0,0.01,1.0,Low Risk
578,France,Male,72,7,8705.643303513727,2,1,0,72023.45243708661,1,8,1.0,100.0,High Risk
508,Germany,Male,69,2,171915.14780693236,2,1,0,63293.336576857415,1,6,1.0,100.0,High Risk
634,Spain,Male,54,2,68183.13731362077,2,1,1,36764.77509141064,0,0,0.0,0.0,Low Risk
587,Spain,Female,32,10,221003.43559062656,1,0,1,96993.65481356074,0,0,0.0,0.0,Low Risk
551,Germany,Male,82,0,224344.2869053815,2,0,1,40724.4887978936,1,1,0.08,8.0,Low Risk
564,France,Female,85,2,180644.80153045297,1,1,0,107574.13356821534,0,0,0.02,2.0,Low Risk
570,France,Female,20,4,45390.99724186757,4,1,1,132091.0097479548,0,1,0.0,0.0,Low Risk
718,Spain,Female,89,5,22323.12311567361,4,1,1,130985.691312443,1,4,0.97,97.0,High Risk
510,Spain,Female,22,2,204111.64886434583,3,1,0,72936.2759180168,0,1,0.0,0.0,Low Risk
664,Spain,Male,26,3,223266.52721548593,4,0,1,140810.52231304208,0,1,0.02,2.0,Low Risk
375,Spain,Male,18,4,88009.78118346137,4,1,0,53224.14115758087,1,4,0.93,93.0,High Risk
620,France,Male,47,4,88238.98343152675,2,0,0,161538.1580617889,1,6,1.0,100.0,High Risk
732,Germany,Male,88,8,97568.97684213347,2,0,0,33.02070032745322,0,1,0.1,10.0,Low Risk
408,France,Female,37,7,206905.5766916116,2,1,1,193313.3568791419,1,3,0.8,80.0,High Risk
821,Germany,Female,44,0,176767.98937519523,4,0,1,86720.30536752251,0,0,0.02,2.0,Low Risk
346,Spain,Female,80,1,30494.08352560676,2,1,1,66805.8342026497,1,9,0.98,98.0,High Risk
678,Spain,Male,48,4,158672.64316144036,2,0,0,124900.23008021634,0,1,0.01,1.0,Low Risk
395,Germany,Female,36,2,2444.414989538013,2,0,1,175820.64199087693,0,1,0.06,6.0,Low Risk
402,Spain,Male,79,6,177596.55125682836,2,1,1,70520.73366520133,0,0,0.01,1.0,Low Risk
445,France,Female,24,10,191158.07934352575,1,0,0,14017.80742020465,0,0,0.01,1.0,Low Risk
326,Spain,Male,54,5,203737.10492460057,2,0,0,70773.16808065788,0,0,0.01,1.0,Low Risk
829,Spain,Female,88,1,156410.65545113912,4,1,1,1027.2829913027506,1,10,0.92,92.0,High Risk
381,Spain,Female,25,7,45147.02610384486,2,0,0,37016.58015911939,0,0,0.0,0.0,Low Risk
727,Spain,Male,74,4,198436.69516204012,2,0,1,10410.991191306424,0,0,0.0,0.0,Low Risk
778,France,Female,45,5,224947.63981045815,1,1,1,77523.18910851005,0,0,0.01,1.0,Low Risk
461,Germany,Female,34,7,158449.03576402934,2,0,1,11959.2363542991,0,0,0.0,0.0,Low Risk
701,Spain,Male,28,5,68779.46849138263,2,1,0,196785.3774538912,1,3,0.91,91.0,High Risk
807,Spain,Female,32,9,44840.18042117582,3,1,1,156385.41143267116,0,0,0.0,0.0,Low Risk
337,France,Female,47,2,57865.755425785705,2,1,0,83912.47122835567,0,1,0.02,2.0,Low Risk
810,France,Female,23,6,4226.063508699279,4,0,1,158086.50213813485,0,1,0.02,2.0,Low Risk
692,France,Female,29,3,2542.1477666419946,3,1,0,83478.18646689493,0,1,0.02,2.0,Low Risk
793,Spain,Male,78,5,74259.60521143401,3,0,0,129419.83395773344,0,0,0.01,1.0,Low Risk
499,Germany,Male,53,5,230739.92856840603,4,0,1,164305.0081179066,0,0,0.01,1.0,Low Risk
554,France,Female,52,10,155331.86396821155,4,0,1,136883.6537259165,0,1,0.02,2.0,Low Risk
478,France,Male,84,4,96526.76478597874,2,1,0,16911.323419206663,1,6,0.99,99.0,High Risk
846,France,Female,80,0,2711.8906801000267,2,1,0,8706.679312587734,0,1,0.03,3.0,Low Risk
688,Germany,Male,57,7,247425.03800619472,2,0,1,113985.28723689486,0,1,0.03,3.0,Low Risk
697,Spain,Female,48,9,113961.09698176123,3,1,0,39293.75015666481,1,3,0.97,97.0,High Risk
457,Spain,Female,54,1,247875.70841249148,4,1,1,196818.76510989587,0,0,0.01,1.0,Low Risk
303,Spain,Male,22,3,180034.98882080414,1,0,1,3268.6761233655643,0,0,0.01,1.0,Low Risk
466,France,Female,21,2,12809.712779623533,1,1,1,149707.71985242932,0,0,0.0,0.0,Low Risk
767,Spain,Female,43,5,214756.410019309,2,1,1,8498.252549475328,0,1,0.0,0.0,Low Risk
708,France,Female,41,10,132599.84870516934,4,0,1,122178.39445525274,0,0,0.0,0.0,Low Risk
711,Germany,Female,56,0,113182.1020506897,2,0,0,84014.53349578312,0,2,0.14,14.0,Low Risk
503,Germany,Male,73,8,189462.9252764879,3,0,0,126568.31332146432,0,0,0.03,3.0,Low Risk
493,Spain,Male,71,4,193700.2331628716,3,1,0,152394.05860366148,0,2,0.13,13.0,Low Risk
534,France,Male,55,4,199107.4374376857,1,1,1,6649.751230920297,0,0,0.0,0.0,Low Risk
449,France,Male,71,3,190134.0887288695,4,0,1,104256.90149401117,0,0,0.0,0.0,Low Risk
458,Spain,Female,36,3,160317.51299792834,4,1,0,188468.5316617645,0,2,0.06,6.0,Low Risk
578,Germany,Female,43,0,168905.5788323266,3,1,0,43564.47087014441,0,1,0.0,0.0,Low Risk
703,Germany,Female,69,8,214645.6465089072,4,1,1,15502.894252323144,0,0,0.04,4.0,Low Risk
610,Germany,Female,78,8,172635.1557886908,1,1,0,154195.29203494822,0,1,0.02,2.0,Low Risk
367,Germany,Male,84,3,25339.374945399257,2,1,0,148290.9436990226,0,0,0.03,3.0,Low Risk
762,Germany,Male,39,9,161375.15700196347,4,1,0,78036.99915589708,0,1,0.0,0.0,Low Risk
387,Spain,Male,34,9,42498.444432060714,4,0,1,166051.1389972452,0,0,0.0,0.0,Low Risk
516,Spain,Female,28,3,3563.2406043042965,1,0,0,108784.77909829334,0,0,0.0,0.0,Low Risk
300,Spain,Female,56,6,53541.68056869041,1,0,1,95077.3060084578,0,0,0.01,1.0,Low Risk
434,Germany,Female,78,3,38601.24586318234,2,1,1,164372.83420734573,1,2,0.77,77.0,High Risk
650,Germany,Female,66,0,25523.933778886203,1,1,0,19637.003293737373,0,0,0.01,1.0,Low Risk
439,Spain,Male,78,10,53746.6937264213,3,0,0,44787.733079005986,0,1,0.05,5.0,Low Risk
432,Spain,Male,29,8,140892.33487508894,3,1,0,88832.68557160854,0,0,0.0,0.0,Low Risk
477,Germany,Male,30,1,37867.450763248125,2,1,0,17095.760871938917,0,2,0.04,4.0,Low Risk
657,France,Female,75,4,69859.56925205339,2,1,0,199174.3598201509,0,1,0.02,2.0,Low Risk
679,Spain,Male,28,3,212398.0275532221,4,1,0,62713.064846409616,0,1,0.01,1.0,Low Risk
749,Germany,Female,81,7,222012.81863201177,3,0,1,189549.43305112197,1,5,0.99,99.0,High Risk
762,Germany,Male,48,5,83271.09169661687,3,1,1,94895.5773837152,0,0,0.01,1.0,Low Risk
407,Spain,Male,28,6,224737.7752228145,3,1,0,184904.466507781,0,1,0.02,2.0,Low Risk
421,France,Female,60,1,146431.9425281974,3,1,0,88002.58567395384,1,6,0.99,99.0,High Risk
316,Germany,Female,53,3,56592.101107631075,1,1,1,162946.77608434568,1,1,0.57,57.0,Medium Risk
495,Spain,Female,19,3,188573.351284841,3,1,0,150222.21030990075,0,2,0.07,7.0,Low Risk
626,Germany,Male,78,1,230523.5361844495,2,0,0,189379.58749377148,0,1,0.01,1.0,Low Risk
617,Germany,Male,53,9,164808.9568953733,4,1,0,127493.93359603493,1,3,0.99,99.0,High Risk
778,Germany,Male,66,3,50332.68215393863,4,0,1,45424.73683325441,1,6,0.93,93.0,High Risk
